ID,FECHA_UTC,HORA_UTC,FECHA_CORTE,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,EPICENTRO,DEPARTAMENTO
346,19651019,020254,20223006,-8.5,-74.4,112,4.7,PERU,UCAYALI
347,19651103,013904,20223006,-9.121,-71.303,592,6.1,BRASIL,BRASIL
348,19651106,010605,20223006,-9.299,-79.099,20,4.9,OCEANO,MAR
349,19651110,014722,20223006,-17.89,-69.52,143,4.8,PERU,CHILE
350,19651121,042923,20223006,-11.3,-73.5,80,4.7,PERU,JUNIN
351,19651123,102100,20223006,-18.1,-70.7,93,4.9,PERU,TACNA
352,19651124,093056,20223006,-9.5,-74.8,125,4.9,PERU,HUANUCO
353,19651126,002549,20223006,-4.7,-77.14,123,4.9,PERU,LORETO
354,19651129,170703,20223006,-6.075,-78.714,28,5.6,PERU,CAJAMARCA
355,19651129,175355,20223006,-6.8,-80.1,33,4.6,OCEANO,MAR
356,19651130,094440,20223006,-18.427,-71.292,26,4.9,OCEANO,MAR
357,19651130,094613,20223006,-8.34,-74.15,179,5.3,PERU,UCAYALI
358,19651202,003631,20223006,-16.471,-69.594,192,5.3,PERU,PUNO
359,19651203,083227,20223006,-3.525,-77.881,30,5.1,PERU,AMAZONAS
360,19651203,095549,20223006,-4.5,-79.9,89,4.9,PERU,PIURA
361,19651207,034441,20223006,-3.5,-78.2,42,4.9,PERU,AMAZONAS
362,19651208,025538,20223006,-15.5,-74.7,79,4.8,PERU,AREQUIPA
363,19651210,025916,20223006,-6.483,-81.163,10,4.9,OCEANO,MAR
364,19651211,214829,20223006,-6.4,-81.3,33,4.7,OCEANO,MAR
365,19651214,045519,20223006,-18.347,-70.957,71,4.9,OCEANO,MAR
366,19651219,201025,20223006,-14.855,-73.509,94,5.3,PERU,AYACUCHO
367,19651228,220454,20223006,-3.191,-77.159,19,5.7,PERU,LORETO
368,19651229,040829,20223006,-3.24,-77.158,51,5,PERU,LORETO
369,19651230,061604,20223006,-16.691,-71.154,104,6.2,PERU,MOQUEGUA
370,19660101,195156,20223006,-7.91,-74.4,167,5,PERU,UCAYALI
371,19660104,124814,20223006,-15.311,-70.831,178,5.4,PERU,PUNO
372,19660109,201654,20223006,-10.85,-75.71,33,4.9,PERU,JUNIN
373,19660112,080209,20223006,-2.311,-77.044,156,5,ECUADOR,ECUADOR
374,19660113,141710,20223006,-8.338,-74.043,160,5.1,PERU,UCAYALI
375,19660117,065705,20223006,-11.6,-75.93,104,4.8,PERU,JUNIN
376,19660118,102558,20223006,-3.52,-80.91,56,4.9,OCEANO,MAR
377,19660119,044431,20223006,-17.856,-71.354,54,5.3,OCEANO,MAR
378,19660120,071406,20223006,-14.833,-75.652,40,5,OCEANO,MAR
379,19660122,140541,20223006,-10.34,-74.7,95,4.7,PERU,PASCO
380,19660128,212524,20223006,-3.6,-81.2,33,4.9,OCEANO,MAR
381,19660207,084123,20223006,-15,-73.9,73,5.3,PERU,AYACUCHO
382,19660209,035505,20223006,-16.74,-72.5,76,4.9,OCEANO,MAR
383,19660209,151330,20223006,-15.395,-75.349,40,5.8,OCEANO,MAR
384,19660210,104336,20223006,-16.584,-73.732,40,5,OCEANO,MAR
385,19660214,163445,20223006,-13.38,-75.521,101,4.9,PERU,HUANCAVELICA
386,19660220,152544,20223006,-9.844,-75.56,39,5.2,PERU,HUANUCO
387,19660223,181022,20223006,-15.36,-72.69,123,5.3,PERU,AREQUIPA
388,19660226,153718,20223006,-3.48,-77.6,33,4.6,PERU,LORETO
389,19660227,055841,20223006,-15.3,-75.9,22,4.9,OCEANO,MAR
390,19660227,060836,20223006,-15.4,-76,13,4.6,OCEANO,MAR
391,19660312,180653,20223006,-14.4,-73.9,85,4.6,PERU,AYACUCHO
392,19660323,215712,20223006,-7.382,-74.873,140,5.3,PERU,LORETO
393,19660324,141730,20223006,-10.2,-79.1,48,4.9,OCEANO,MAR
394,19660328,152923,20223006,-3.979,-80.85,43,5.6,PERU,TUMBES
395,19660328,174247,20223006,-3.986,-80.773,32,5.6,PERU,TUMBES
396,19660328,182017,20223006,-3.9,-80.4,72,4.6,PERU,TUMBES
397,19660328,185621,20223006,-3.682,-80.582,26,4.7,PERU,TUMBES
398,19660328,202934,20223006,-4.164,-81.001,30,4.9,PERU,PIURA
399,19660403,091728,20223006,-10.47,-79.6,42,5,OCEANO,MAR
400,19660406,122448,20223006,-3.75,-81.78,5,4.6,OCEANO,MAR
401,19660412,013107,20223006,-17.68,-69.64,141,4.7,PERU,CHILE
402,19660427,135355,20223006,-17.66,-70.71,60,4.9,PERU,TACNA
403,19660501,080424,20223006,-6.69,-75.76,48,4.9,PERU,SAN MARTIN
404,19660501,162257,20223006,-8.438,-74.222,158,6.8,PERU,UCAYALI
405,19660502,105550,20223006,-8.377,-74.178,159,5.1,PERU,UCAYALI
406,19660502,212851,20223006,-17.06,-69.63,181,4.6,PERU,PUNO
407,19660502,213404,20223006,-16.8,-69.5,152,4.8,PERU,PUNO
408,19660507,064840,20223006,-5.21,-76.1,101,4.8,PERU,LORETO
409,19660511,000132,20223006,-7.12,-74.46,152,4.5,PERU,LORETO
410,19660513,013520,20223006,-15.43,-70.83,214,4.8,PERU,PUNO
411,19660519,173724,20223006,-17.69,-71.5,72,4.8,OCEANO,MAR
412,19660521,074421,20223006,-8.107,-74.387,156,4.9,PERU,UCAYALI
413,19660525,162957,20223006,-17.7,-70.6,73,4.7,PERU,TACNA
414,19660525,232127,20223006,-9.48,-77.07,161,4.7,PERU,ANCASH
415,19660526,005323,20223006,-17.16,-73.07,38,4.6,OCEANO,MAR
416,19660531,085022,20223006,-8.651,-74.41,170,5.1,PERU,UCAYALI
417,19660601,181830,20223006,-16.56,-73.52,83,4.8,OCEANO,MAR
418,19660602,170541,20223006,-15.712,-71.799,137,5,PERU,AREQUIPA
419,19660602,174946,20223006,-14.4,-76,43,4.7,PERU,ICA
420,19660604,100431,20223006,-16.1,-74.9,8,4.7,OCEANO,MAR
421,19660604,144804,20223006,-16.1,-74.7,10,4.7,OCEANO,MAR
422,19660605,005301,20223006,-6.3,-81.5,33,4.8,OCEANO,MAR
423,19660605,041733,20223006,-17.28,-70.63,126,4.7,PERU,TACNA
424,19660605,190310,20223006,-9.8,-71,590,5,BRASIL,BRASIL
425,19660607,005945,20223006,-14.895,-75.891,21,6.4,OCEANO,MAR
426,19660607,012011,20223006,-14.86,-76,76,4.9,OCEANO,MAR
427,19660607,015623,20223006,-12.3,-74.3,27,4.5,PERU,AYACUCHO
428,19660607,032418,20223006,-15.107,-75.905,28,5.3,OCEANO,MAR
429,19660607,151443,20223006,-15.19,-75.91,48,5.3,OCEANO,MAR
430,19660608,145653,20223006,-15.43,-76.106,20,5,OCEANO,MAR
431,19660610,081328,20223006,-14.879,-76.22,22,5.3,OCEANO,MAR
432,19660610,141343,20223006,-14.93,-76.4,28,4.9,OCEANO,MAR
433,19660611,110413,20223006,-14.7,-76.1,49,4.9,OCEANO,MAR
434,19660618,054317,20223006,-15.1,-75.2,97,4.5,PERU,ICA
435,19660619,154049,20223006,-14.919,-75.864,28,5.5,OCEANO,MAR
436,19660620,003019,20223006,-15,-76,59,4.7,OCEANO,MAR
437,19660620,110149,20223006,-16.9,-72.3,40,4.8,OCEANO,MAR
438,19660621,125123,20223006,-4.23,-77,101,4.9,PERU,LORETO
439,19660623,002018,20223006,-17.19,-70.19,151,4.7,PERU,TACNA
440,19660630,104954,20223006,-6.74,-76.8,29,5.2,PERU,SAN MARTIN
441,19660705,235019,20223006,-15.632,-75.878,21,5,OCEANO,MAR
442,19660706,000556,20223006,-15.617,-75.652,27,5.3,OCEANO,MAR
443,19660715,042352,20223006,-9.9,-79.2,76,4.9,OCEANO,MAR
444,19660721,055412,20223006,-15.28,-70.77,217,4.5,PERU,PUNO
445,19660722,194739,20223006,-6.298,-81.041,20,5.2,OCEANO,MAR
446,19660726,215334,20223006,-11.49,-75.16,119,4.9,PERU,JUNIN
447,19660727,231057,20223006,-18.1,-71.6,47,4.7,OCEANO,MAR
448,19660729,082601,20223006,-12.59,-71.17,11,4.8,PERU,MADRE DE DIOS
449,19660731,221827,20223006,-15.752,-75.742,20,4.9,OCEANO,MAR
450,19660801,095040,20223006,-17.766,-70.657,106,5.1,PERU,TACNA
451,19660806,143844,20223006,-7.612,-74.87,147,5.3,PERU,LORETO
452,19660807,202227,20223006,-17.5,-72,45,5,OCEANO,MAR
453,19660814,074650,20223006,-14.5,-69.2,51,4.7,PERU,PUNO
454,19660820,074329,20223006,-3.217,-77.231,113,5.8,PERU,LORETO
455,19660823,013717,20223006,-10.559,-77.958,84,4.9,OCEANO,MAR
456,19660824,154101,20223006,-7.69,-74.33,142,4.7,PERU,UCAYALI
457,19660826,143727,20223006,-13.6,-76.7,59,4.9,OCEANO,MAR
458,19660827,005936,20223006,-11.025,-76.236,65,4.8,PERU,JUNIN
459,19660827,154300,20223006,-11,-78.8,49,4.6,OCEANO,MAR
460,19660829,054812,20223006,-18.488,-71.527,36,5,OCEANO,MAR
461,19660831,095651,20223006,-15.781,-75.388,78,4.9,OCEANO,MAR
462,19660903,224216,20223006,-3.6,-78.1,135,4.5,PERU,AMAZONAS
463,19660904,053753,20223006,-17.908,-74.136,16,5.3,OCEANO,MAR
464,19660906,210438,20223006,-4.83,-76.57,179,4.8,PERU,LORETO
465,19660907,102047,20223006,-9.4,-74.57,122,4.9,PERU,UCAYALI
466,19660907,120703,20223006,-9.083,-79.979,48,4.7,OCEANO,MAR
467,19660909,040406,20223006,-8.397,-74.138,170,5.3,PERU,UCAYALI
468,19660909,052806,20223006,-16.6,-71.8,144,4.5,PERU,AREQUIPA
469,19660910,200900,20223006,-5.3,-78.7,72,4.8,PERU,CAJAMARCA
470,19660917,125523,20223006,-5.04,-77.53,82,4.8,PERU,LORETO
471,19660918,113321,20223006,-15.8,-76.3,34,4.9,OCEANO,MAR
472,19660920,143245,20223006,-15.293,-75.523,34,4.9,OCEANO,MAR
473,19660930,092913,20223006,-18.272,-69.506,119,5.4,PERU,CHILE
474,19661012,182750,20223006,-4.7,-80.91,52,5,PERU,PIURA
475,19661013,154517,20223006,-8.768,-74.236,154,5.4,PERU,UCAYALI
476,19661016,151822,20223006,-9.3,-75.95,140,4.5,PERU,HUANUCO
477,19661017,111157,20223006,-13.636,-74.772,102,5.1,PERU,AYACUCHO
478,19661017,214158,20223006,-10.832,-78.648,37,8,OCEANO,MAR
479,19661017,215322,20223006,-9.428,-77.801,46,5.8,PERU,ANCASH
480,19661017,222641,20223006,-11.087,-78.637,29,5.4,OCEANO,MAR
481,19661017,230423,20223006,-10.52,-78.544,32,5.6,OCEANO,MAR
482,19661017,233240,20223006,-10.755,-78.847,37,5.4,OCEANO,MAR
483,19661017,234654,20223006,-10.162,-79.618,36,5.8,OCEANO,MAR
484,19661018,010343,20223006,-11.121,-79.155,22,4.8,OCEANO,MAR
485,19661018,015344,20223006,-9.8,-78.5,30,4.8,OCEANO,MAR
486,19661018,015619,20223006,-10.6,-78.8,50,5,OCEANO,MAR
487,19661018,044255,20223006,-11.54,-78.756,13,4.8,OCEANO,MAR
488,19661018,082608,20223006,-10.51,-79.54,26,5.3,OCEANO,MAR
489,19661018,090003,20223006,-10.7,-78.6,58,4.5,OCEANO,MAR
490,19661018,110205,20223006,-10.907,-79.21,31,5,OCEANO,MAR
491,19661018,125216,20223006,-11.03,-79.305,31,5,OCEANO,MAR
492,19661019,005110,20223006,-11.1,-79.2,37,4.9,OCEANO,MAR
493,19661019,021746,20223006,-10.485,-79.693,35,5.3,OCEANO,MAR
494,19661019,060557,20223006,-11.777,-79.247,44,4.9,OCEANO,MAR
495,19661019,072544,20223006,-11.53,-78.489,28,4.9,OCEANO,MAR
496,19661019,173756,20223006,-10.766,-79.115,20,5.3,OCEANO,MAR
497,19661019,222330,20223006,-11.009,-79.18,33,4.8,OCEANO,MAR
498,19661020,222247,20223006,-12.06,-71.5,34,4.9,PERU,MADRE DE DIOS
499,19661020,235055,20223006,-10.67,-79,44,5,OCEANO,MAR
500,19661023,034619,20223006,-11.594,-79.615,32,5,OCEANO,MAR
501,19661023,153254,20223006,-10.83,-79.098,30,5.3,OCEANO,MAR
502,19661025,145313,20223006,-10.852,-78.806,67,4.9,OCEANO,MAR
503,19661027,001651,20223006,-15.6,-76.1,10,4.6,OCEANO,MAR
504,19661027,100739,20223006,-15,-72.06,132,4.7,PERU,AREQUIPA
505,19661027,120834,20223006,-10.08,-79.58,21,5.3,OCEANO,MAR
506,19661029,044538,20223006,-10.978,-77.415,26,4.8,PERU,LIMA
507,19661029,153223,20223006,-10.791,-78.994,40,5.3,OCEANO,MAR
508,19661029,154218,20223006,-10.908,-78.678,69,5.1,OCEANO,MAR
509,19661103,132631,20223006,-15.58,-75.4,47,4.9,OCEANO,MAR
510,19661104,085554,20223006,-4.357,-77.768,70,5.1,PERU,AMAZONAS
511,19661104,091504,20223006,-4.367,-77.631,107,5,PERU,AMAZONAS
512,19661107,203133,20223006,-7.802,-75.799,132,5.3,PERU,LORETO
513,19661108,145537,20223006,-10.7,-78.7,41,4.9,OCEANO,MAR
514,19661109,020158,20223006,-14.9,-71.94,122,4.9,PERU,AREQUIPA
515,19661112,184932,20223006,-18.2,-70.2,33,5.3,PERU,TACNA
516,19661113,011900,20223006,-11.074,-74.799,43,5,PERU,JUNIN
517,19661113,142440,20223006,-8.317,-74.251,164,5.3,PERU,UCAYALI
518,19661116,172225,20223006,-17.221,-73.08,34,4.9,OCEANO,MAR
519,19661119,030219,20223006,-16.1,-74.4,33,4.9,OCEANO,MAR
520,19661119,182030,20223006,-10.794,-79.13,22,5.3,OCEANO,MAR
521,19661120,015248,20223006,-11.956,-76.195,90,4.7,PERU,LIMA
522,19661120,060934,20223006,-15.3,-69.63,116,4.6,PERU,PUNO
523,19661125,190123,20223006,-11.3,-73.7,33,5.2,PERU,JUNIN
524,19661201,001746,20223006,-16.404,-73.876,62,4.7,OCEANO,MAR
525,19661201,114140,20223006,-9.029,-79.522,41,4.6,OCEANO,MAR
526,19661209,100656,20223006,-14.734,-70.763,100,5.2,PERU,PUNO
527,19661209,133240,20223006,-9.865,-78.577,28,4.9,OCEANO,MAR
528,19661213,105907,20223006,-12.1,-74.9,21,4.8,PERU,HUANCAVELICA
529,19661214,083950,20223006,-12.7,-74.7,149,4.8,PERU,HUANCAVELICA
530,19661218,235932,20223006,-10.819,-79.001,20,5.1,OCEANO,MAR
531,19661219,021031,20223006,-16.429,-72.006,115,5.3,PERU,AREQUIPA
532,19661222,155722,20223006,-15.07,-72.06,131,4.6,PERU,AREQUIPA
533,19661223,185907,20223006,-7.44,-74.578,145,5.3,PERU,UCAYALI
534,19661226,202942,20223006,-11.225,-79.242,11,4.9,OCEANO,MAR
535,19670101,095512,20223006,-17.18,-70.66,134,4.8,PERU,MOQUEGUA
536,19670104,195342,20223006,-14.4,-70.65,86,4.5,PERU,PUNO
537,19670111,160806,20223006,-5.3,-82.5,22,5.6,OCEANO,MAR
538,19670112,054401,20223006,-18.309,-70.325,94,5.2,PERU,TACNA
539,19670120,005943,20223006,-15.17,-73.47,113,5.1,PERU,AYACUCHO
540,19670127,083852,20223006,-8.956,-71.389,605,5,BRASIL,BRASIL
541,19670129,182744,20223006,-4.57,-78,67,4.7,PERU,AMAZONAS
542,19670201,144407,20223006,-16.968,-72.907,26,5.2,OCEANO,MAR
543,19670205,032044,20223006,-5.2,-80.7,48,4.6,PERU,PIURA
544,19670205,164547,20223006,-13,-74.1,109,4.8,PERU,AYACUCHO
545,19670208,121800,20223006,-18.32,-70.038,107,4.7,PERU,CHILE
546,19670210,065137,20223006,-16.4,-69.6,228,4.7,PERU,PUNO
547,19670211,192503,20223006,-15.14,-72.03,136,4.5,PERU,AREQUIPA
548,19670213,102547,20223006,-5.211,-75.361,54,5.6,PERU,LORETO
549,19670215,161113,20223006,-9.115,-71.296,600,6.2,BRASIL,BRASIL
550,19670215,164634,20223006,-8.488,-80.209,27,4.9,OCEANO,MAR
551,19670217,232647,20223006,-15.8,-71.17,90,4.9,PERU,AREQUIPA
552,19670218,185949,20223006,-10.47,-75.03,33,5,PERU,PASCO
553,19670309,195700,20223006,-17.593,-69.645,153,4.9,PERU,TACNA
554,19670319,214244,20223006,-11.03,-74.86,155,4.8,PERU,JUNIN
555,19670322,050519,20223006,-11.049,-79.15,26,5.1,OCEANO,MAR
556,19670322,052021,20223006,-11.017,-79.176,31,4.9,OCEANO,MAR
557,19670324,153850,20223006,-6.679,-74.975,140,5.3,PERU,LORETO
558,19670326,235650,20223006,-10.493,-73.818,137,4.9,PERU,UCAYALI
559,19670327,082636,20223006,-9.003,-71.296,606,5.6,BRASIL,BRASIL
560,19670328,032939,20223006,-16.4,-74.5,76,4.8,OCEANO,MAR
561,19670328,045135,20223006,-5.02,-80.9,88,4.9,PERU,PIURA
562,19670402,013531,20223006,-8.86,-76.29,3,5,PERU,HUANUCO
563,19670402,015816,20223006,-9.88,-75.5,33,4.9,PERU,HUANUCO
564,19670402,163750,20223006,-8.02,-74.34,33,4.5,PERU,UCAYALI
565,19670405,181203,20223006,-16.2,-73.28,97,4.9,PERU,AREQUIPA
566,19670407,062959,20223006,-16.12,-72.83,113,4.8,PERU,AREQUIPA
567,19670410,015734,20223006,-8.2,-73.68,137,4.9,PERU,UCAYALI
568,19670413,053006,20223006,-6.175,-76.664,42,5.2,PERU,SAN MARTIN
569,19670421,225744,20223006,-16.48,-69.74,213,4.8,PERU,PUNO
570,19670422,192936,20223006,-5.71,-79.4,67,4.8,PERU,PIURA
571,19670424,145436,20223006,-6.5,-80.4,45,4.9,OCEANO,MAR
572,19670429,022058,20223006,-5.4,-75.9,33,4.9,PERU,LORETO
573,19670430,083909,20223006,-8.553,-74.865,136,5.1,PERU,UCAYALI
574,19670508,070142,20223006,-9.06,-79.97,86,4.7,OCEANO,MAR
575,19670510,124810,20223006,-16.2,-72,162,4.5,PERU,AREQUIPA
576,19670510,203523,20223006,-15.67,-76.36,33,5,OCEANO,MAR
577,19670514,114848,20223006,-11.2,-77.7,33,4.9,OCEANO,MAR
578,19670515,170859,20223006,-10.325,-74.6,118,5.4,PERU,PASCO
579,19670516,005754,20223006,-15.95,-75.4,19,5.1,OCEANO,MAR
580,19670517,071651,20223006,-8.2,-79.9,37,4.8,OCEANO,MAR
581,19670520,063346,20223006,-16.19,-75.269,36,5,OCEANO,MAR
582,19670521,082851,20223006,-16.48,-75.49,14,4.9,OCEANO,MAR
583,19670601,094409,20223006,-9.86,-75.7,38,4.9,PERU,HUANUCO
584,19670603,061108,20223006,-10.984,-79.212,28,5.1,OCEANO,MAR
585,19670603,130809,20223006,-8.483,-74.489,150,5.4,PERU,UCAYALI
586,19670604,181629,20223006,-15.7,-75.5,33,4.8,OCEANO,MAR
587,19670604,182838,20223006,-15.55,-75.67,30,5.1,OCEANO,MAR
588,19670608,180954,20223006,-11.58,-77.743,48,4.8,OCEANO,MAR
589,19670609,010031,20223006,-18.55,-71.39,45,4.7,OCEANO,MAR
590,19670609,054442,20223006,-10.8,-79.1,33,4.5,OCEANO,MAR
591,19670611,065331,20223006,-8.18,-74.34,181,4.5,PERU,UCAYALI
592,19670614,031418,20223006,-15.017,-73.388,98,5.8,PERU,AYACUCHO
593,19670616,100138,20223006,-15.213,-75.813,30,5,OCEANO,MAR
594,19670618,131055,20223006,-3.903,-80.989,40,4.9,OCEANO,MAR
595,19670621,060958,20223006,-9.977,-74.369,189,4.9,PERU,UCAYALI
596,19670624,180731,20223006,-15.434,-73.913,94,5.3,PERU,AYACUCHO
597,19670626,105757,20223006,-11,-74.9,31,4.7,PERU,JUNIN
598,19670626,130107,20223006,-10.9,-74.9,26,4.8,PERU,JUNIN
599,19670703,052810,20223006,-15.999,-74.984,15,5.2,OCEANO,MAR
600,19670703,235820,20223006,-8.953,-74.505,147,4.9,PERU,UCAYALI
601,19670707,102700,20223006,-12.188,-77.438,43,4.8,OCEANO,MAR
602,19670708,102457,20223006,-8.842,-74.563,150,5,PERU,UCAYALI
603,19670713,142042,20223006,-15.15,-74.798,82,5.5,PERU,AREQUIPA
604,19670714,031929,20223006,-17.632,-72.21,46,5.5,OCEANO,MAR
605,19670714,100844,20223006,-6.265,-77.392,110,5,PERU,AMAZONAS
606,19670716,210353,20223006,-13.16,-75.27,95,5,PERU,HUANCAVELICA
607,19670718,090659,20223006,-9.171,-80.659,7,4.7,OCEANO,MAR
608,19670720,202442,20223006,-15.85,-71.02,57,4.9,PERU,AREQUIPA
609,19670724,044522,20223006,-11.338,-79.716,10,5.2,OCEANO,MAR
610,19670724,101358,20223006,-13.406,-76.152,49,4.7,PERU,ICA
611,19670724,111933,20223006,-17.16,-72.12,100,4.7,OCEANO,MAR
612,19670729,113054,20223006,-15.8,-75.6,47,4.6,OCEANO,MAR
613,19670730,215850,20223006,-12.069,-74.947,30,4.9,PERU,HUANCAVELICA
614,19670801,011343,20223006,-12.987,-76.724,52,5.8,OCEANO,MAR
615,19670801,164957,20223006,-8.43,-75.13,106,4.9,PERU,UCAYALI
616,19670803,124021,20223006,-13.68,-74.892,109,5.5,PERU,HUANCAVELICA
617,19670805,082618,20223006,-8.1,-74.9,33,4.9,PERU,UCAYALI
618,19670805,144635,20223006,-8.275,-75.11,139,4.8,PERU,UCAYALI
619,19670806,080721,20223006,-16.96,-69.49,191,4.5,PERU,PUNO
620,19670809,071409,20223006,-8.47,-73.773,39,5.3,PERU,UCAYALI
621,19670815,111836,20223006,-8.257,-80.425,33,4.7,OCEANO,MAR
622,19670816,023714,20223006,-14.043,-75.351,79,4.7,PERU,ICA
623,19670818,190509,20223006,-4.98,-81.4,46,4.8,OCEANO,MAR
624,19670822,074246,20223006,-10.99,-78.35,47,5.3,OCEANO,MAR
625,19670822,095936,20223006,-12.643,-77.017,59,5.2,OCEANO,MAR
626,19670823,092201,20223006,-4.302,-81.556,30,5.3,OCEANO,MAR
627,19670824,130758,20223006,-15.9,-74.8,66,5,OCEANO,MAR
628,19670826,133042,20223006,-17.5,-71.6,65,4.7,OCEANO,MAR
629,19670828,005652,20223006,-9.975,-71.148,597,5.3,PERU,UCAYALI
630,19670831,140639,20223006,-10.49,-78.251,74,5.3,OCEANO,MAR
631,19670903,210732,20223006,-10.625,-79.682,35,6.7,OCEANO,MAR
632,19670904,053216,20223006,-10.745,-79.665,40,5,OCEANO,MAR
633,19670904,160608,20223006,-10.56,-79.63,22,5.1,OCEANO,MAR
634,19670912,045149,20223006,-17.08,-72.49,33,4.5,OCEANO,MAR
635,19670913,151348,20223006,-10.65,-79.467,34,5,OCEANO,MAR
636,19670914,035828,20223006,-18.32,-71.54,37,4.6,OCEANO,MAR
637,19670914,103906,20223006,-7.4,-75.9,33,4.8,PERU,LORETO
638,19670920,093356,20223006,-7.944,-74.431,146,5.5,PERU,UCAYALI
639,19670925,040042,20223006,-16.2,-75.4,44,4.9,OCEANO,MAR
640,19670925,040350,20223006,-15.913,-75.385,15,5,OCEANO,MAR
641,19670926,013515,20223006,-16.65,-72.8,99,4.9,OCEANO,MAR
642,19670927,060239,20223006,-7.33,-81.405,22,5.3,OCEANO,MAR
643,19671005,094129,20223006,-14.572,-75.605,63,5.7,PERU,ICA
644,19671006,082059,20223006,-4,-75,33,4.6,PERU,LORETO
645,19671006,161607,20223006,-8.31,-74,183,4.5,PERU,UCAYALI
646,19671011,202811,20223006,-10.407,-71.156,587,5.3,PERU,UCAYALI
647,19671015,211120,20223006,-3.471,-78.187,55,4.9,ECUADOR,ECUADOR
648,19671016,013148,20223006,-11.502,-78.399,83,5.1,OCEANO,MAR
649,19671017,054118,20223006,-13.627,-76.267,67,4.9,OCEANO,MAR
650,19671020,043912,20223006,-5.1,-75.2,116,4.5,PERU,LORETO
651,19671022,044053,20223006,-17.14,-69.936,155,4.8,PERU,PUNO
652,19671022,234631,20223006,-14.875,-76.055,47,4.9,OCEANO,MAR
653,19671027,062936,20223006,-8.523,-74.26,159,5,PERU,UCAYALI
654,19671103,081537,20223006,-7.726,-81.444,20,5.5,OCEANO,MAR
655,19671104,162649,20223006,-2.759,-77.655,95,6,ECUADOR,ECUADOR
656,19671106,221242,20223006,-11.267,-75.463,155,4.5,PERU,JUNIN
657,19671115,192954,20223006,-15.9,-73.7,93,4.9,PERU,AREQUIPA
658,19671121,120510,20223006,-16.25,-74.6,38,4.8,OCEANO,MAR
659,19671123,224255,20223006,-9.9,-75.58,118,4.7,PERU,HUANUCO
660,19671124,175803,20223006,-17.4,-71.8,34,4.5,OCEANO,MAR
661,19671126,073603,20223006,-12.566,-76.612,72,4.9,PERU,LIMA
662,19671129,025948,20223006,-11.1,-74.3,33,4.9,PERU,JUNIN
663,19671130,180521,20223006,-8.19,-80.27,47,5.5,OCEANO,MAR
664,19671209,092543,20223006,-17.231,-71.061,87,5.1,PERU,MOQUEGUA
665,19671210,234633,20223006,-14.4,-72.2,33,4.9,PERU,CUSCO
666,19671211,042723,20223006,-13.9,-69.8,67,4.9,PERU,PUNO
667,19671211,141609,20223006,-5.57,-77.4,137,5.1,PERU,LORETO
668,19671211,215702,20223006,-9.1,-75.1,33,4.9,PERU,HUANUCO
669,19671216,031914,20223006,-2.938,-77.13,113,5.5,PERU,LORETO
670,19671216,092012,20223006,-7.9,-81.6,27,4.6,OCEANO,MAR
671,19671219,141437,20223006,-16.2,-75.4,9,4.9,OCEANO,MAR
672,19671221,051756,20223006,-17.87,-69.277,153,4.8,BOLIVIA,BOLIVIA
673,19671221,075033,20223006,-16.577,-72.73,70,5.3,PERU,AREQUIPA
674,19671223,024010,20223006,-9.861,-74.659,129,5.4,PERU,PASCO
675,19671223,225743,20223006,-6.467,-78.422,14,4.9,PERU,CAJAMARCA
676,19671226,234624,20223006,-10.69,-74.01,116,4.9,PERU,UCAYALI
677,19671229,235750,20223006,-8.063,-74.565,144,4.7,PERU,UCAYALI
678,19680101,010316,20223006,-9.617,-80.023,17,4.6,OCEANO,MAR
679,19680101,081617,20223006,-11.276,-75.871,124,4.9,PERU,JUNIN
680,19680104,033926,20223006,-9.58,-75.718,77,4.9,PERU,HUANUCO
681,19680106,143236,20223006,-8.61,-74.45,155,4.8,PERU,UCAYALI
682,19680108,184427,20223006,-18.487,-69.804,115,5.6,PERU,CHILE
683,19680108,234320,20223006,-8.89,-74.62,33,4.9,PERU,UCAYALI
684,19680111,024340,20223006,-17.182,-71.35,83,4.9,PERU,MOQUEGUA
685,19680113,040343,20223006,-8.24,-75.2,33,4.8,PERU,UCAYALI
686,19680122,034501,20223006,-8.375,-74.352,170,4.8,PERU,UCAYALI
687,19680128,043758,20223006,-17.2,-71.9,72,4.6,OCEANO,MAR
688,19680130,092445,20223006,-14.5,-70.1,85,4.7,PERU,PUNO
689,19680203,110750,20223006,-12.597,-76.592,68,5.3,PERU,LIMA
690,19680203,114307,20223006,-12.714,-76.592,67,5.3,PERU,LIMA
691,19680208,225005,20223006,-9.162,-71.396,594,5.1,BRASIL,BRASIL
692,19680218,105359,20223006,-16.514,-72.117,15,5.3,PERU,AREQUIPA
693,19680219,025758,20223006,-10.469,-79.359,33,4.9,OCEANO,MAR
694,19680224,073135,20223006,-15.53,-71.05,50,4.9,PERU,AREQUIPA
695,19680303,161631,20223006,-2.536,-76.931,143,4.8,ECUADOR,ECUADOR
696,19680304,215504,20223006,-8.95,-74.65,51,4.9,PERU,HUANUCO
697,19680308,082300,20223006,-4.1,-78.2,84,4.7,PERU,AMAZONAS
698,19680311,170647,20223006,-17.74,-69.89,139,4.5,PERU,TACNA
699,19680312,123552,20223006,-11.39,-76.81,31,4.9,PERU,LIMA
700,19680315,041703,20223006,-17.63,-71.7,54,4.8,OCEANO,MAR
701,19680322,032406,20223006,-13.29,-74.778,101,4.8,PERU,HUANCAVELICA
